ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
12769719137,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,8060,35319,27258,10,10,2000,15000,412,100,0,50,50,32732,419644159,ok(locked)
12769993371,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3168,23661,20492,10,10,2000,15000,412,100,0,75,50,32245,419652077,ok(locked)
12770265153,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3299,23995,20695,10,10,2000,15000,412,100,0,50,50,32245,419659916,ok(locked)
12770647833,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3364,24026,20661,10,10,2000,15000,412,100,0,383.333,2483.33,32245,419670905,ok(locked)
12771150147,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3299,24835,21535,10,10,2000,15000,412,100,0,66.6667,50,32245,419685267,ok(locked)
12771433763,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,9639,37355,27715,10,10,2000,15000,412,100,0,75,75,32732,419693474,ok(locked)
12771712342,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3597,32041,28442,10,10,2000,15000,412,100,0,50,75,32732,419701528,ok(locked)
12771981633,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3254,23638,20383,10,10,2000,15000,412,100,0,75,50,32245,419709289,ok(locked)
12772401467,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3283,24597,21313,10,10,2000,15000,412,100,0,75,75,32245,419721323,ok(locked)
12772721355,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,4125,33541,29414,10,10,2000,15000,412,100,0,50,75,32732,419730548,ok(locked)
12773137160,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3349,25026,21676,10,10,2000,15000,412,100,0,50,50,32245,419742482,ok(locked)
12773389603,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3498,24650,21151,10,10,2000,15000,412,100,0,75,75,32245,419749767,ok(locked)
12773724854,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3261,25049,21787,10,10,2000,15000,412,100,0,50,700,32732,419759368,ok(locked)
12773975886,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3246,24828,21581,10,10,2000,15000,412,100,0,50,50,32245,419766662,ok(locked)
12774259470,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,8436,36257,27820,10,10,2000,15000,412,100,0,50,50,32732,419774863,ok(locked)
