ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
7788713094,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3738,25605,21866,10,10,2000,8000,412,0,0,150,50,23987,181241536,ok(locked)
7789283804,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3512,23624,20111,10,10,2000,8000,412,0,0,50,50,23987,181254947,ok(locked)
7789723874,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3518,23671,20151,10,10,2000,8000,412,0,0,50,1250,23987,181265294,ok(locked)
7790003081,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3412,23606,20193,10,10,2000,8000,412,0,0,50,50,23987,181271866,ok(locked)
7790373042,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3474,23704,20229,10,10,2000,8000,412,0,0,50,50,23987,181280558,ok(locked)
7790727104,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3603,24012,20407,10,10,2000,8000,412,0,0,800,50,23987,181288893,ok(locked)
7791157217,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3666,23876,20209,10,10,2000,8000,412,0,0,50,50,23987,181298997,ok(locked)
7791439806,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3351,23679,20328,10,10,2000,8000,412,0,0,50,50,23987,181305639,ok(locked)
7791763136,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3449,23508,20058,10,10,2000,8000,412,0,0,50,1400,23987,181313239,ok(locked)
7792136552,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3684,23691,20005,10,10,2000,8000,412,0,0,50,50,23987,181322019,ok(locked)
7792416376,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3463,23677,20213,10,10,2000,8000,412,0,0,50,50,23987,181328591,ok(locked)
7792796132,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3581,23667,20085,10,10,2000,8000,412,0,0,50,1300,23987,181337542,ok(locked)
7793165912,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3643,23713,20069,10,10,2000,8000,412,0,0,50,50,23987,181346239,ok(locked)
7793565716,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3524,23594,20069,10,10,2000,8000,412,0,0,50,50,23987,181355643,ok(locked)
7793824789,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3459,23510,20050,10,10,2000,8000,412,0,0,50,1300,23987,181361743,ok(locked)
7794164326,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3465,23649,20183,10,10,2000,8000,412,0,0,0,50,23987,181369733,ok(locked)
7794443736,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3578,23705,20126,10,10,2000,8000,412,0,0,50,50,23987,181376310,ok(locked)
7794813406,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3471,23566,20094,10,10,2000,8000,412,0,0,50,50,23987,181384994,ok(locked)
7795159894,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3361,23399,20037,10,10,2000,8000,412,0,0,50,50,23987,181393140,ok(locked)
7795501329,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3432,23502,20069,10,10,2000,8000,412,0,0,50,50,23987,181401162,ok(locked)
