ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
14125725966,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3504,23535,20029,10,10,2000,8000,412,3,0,234717,205433,23987,508417925,ok(locked)
14126046560,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3538,23981,20441,10,10,2000,8000,412,3,0,256033,205433,23987,508425463,ok(locked)
14126367732,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3665,25354,21688,10,10,2000,8000,412,3,0,256033,205417,23987,508433021,ok(locked)
14126688335,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3549,23859,20309,10,10,2000,8000,412,3,0,256050,218900,23987,508440574,ok(locked)
14127009540,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3646,25418,21771,10,10,2000,8000,412,3,0,256033,224100,23987,508448134,ok(locked)
14127330824,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3798,25540,21741,10,10,2000,8000,412,3,0,256033,224100,23987,508455695,ok(locked)
14127657936,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,10505,30845,20339,10,10,2000,8000,412,3,0,234700,224067,23987,508463396,ok(locked)
14127977378,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3655,23774,20118,10,10,2000,8000,412,3,0,234717,205417,23987,508470911,ok(locked)
14128302684,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,9105,29591,20485,10,10,2000,8000,412,3,0,234767,224083,23987,508478568,ok(locked)
14128625727,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7302,27333,20030,10,10,2000,8000,412,3,0,256050,224067,23987,508486172,ok(locked)
